frame,class,class_method
169,SCREEN,acquisition
170,SCREEN,acquisition
171,SCREEN,acquisition
172,SCREEN,acquisition
173,SCREEN,acquisition
174,SCREEN,acquisition
175,SCREEN,acquisition
176,SCREEN,acquisition
177,SCREEN,acquisition
178,SCREEN,acquisition
179,SCREEN,acquisition
180,SCREEN,acquisition
181,SCREEN,acquisition
182,SCREEN,acquisition
183,SCREEN,acquisition
184,SCREEN,acquisition
185,SCREEN,acquisition
186,SCREEN,acquisition
187,SCREEN,acquisition
188,SCREEN,acquisition
189,SCREEN,acquisition
190,SCREEN,acquisition
191,SCREEN,acquisition
192,SCREEN,acquisition
193,SCREEN,acquisition
194,SCREEN,acquisition
195,SCREEN,acquisition
196,SCREEN,acquisition
197,SCREEN,acquisition
198,SCREEN,acquisition
199,SCREEN,acquisition
200,SCREEN,acquisition
201,SCREEN,acquisition
202,SCREEN,acquisition
203,SCREEN,acquisition
204,SCREEN,acquisition
205,SCREEN,acquisition
206,SCREEN,acquisition
207,SCREEN,acquisition
208,SCREEN,acquisition
209,SCREEN,acquisition
210,SCREEN,acquisition
211,SCREEN,acquisition
212,SCREEN,acquisition
213,SCREEN,acquisition
214,SCREEN,acquisition
215,SCREEN,acquisition
216,SCREEN,acquisition
217,SCREEN,acquisition
218,SCREEN,acquisition
219,SCREEN,acquisition
220,SCREEN,acquisition
221,SCREEN,acquisition
222,SCREEN,acquisition
223,SCREEN,acquisition
224,SCREEN,acquisition
225,SCREEN,acquisition
226,SCREEN,acquisition
227,SCREEN,acquisition
228,SCREEN,acquisition
229,SCREEN,acquisition
230,SCREEN,acquisition
231,SCREEN,acquisition
232,SCREEN,acquisition
233,SCREEN,acquisition
234,SCREEN,acquisition
235,SCREEN,acquisition
236,SCREEN,acquisition
237,SCREEN,acquisition
238,SCREEN,acquisition
239,SCREEN,acquisition
240,SCREEN,acquisition
241,SCREEN,acquisition
242,SCREEN,acquisition
243,SCREEN,acquisition
244,SCREEN,acquisition
245,SCREEN,acquisition
246,SCREEN,acquisition
247,SCREEN,acquisition
248,SCREEN,acquisition
249,SCREEN,acquisition
250,SCREEN,acquisition
251,SCREEN,acquisition
252,SCREEN,acquisition
253,SCREEN,acquisition
254,SCREEN,acquisition
255,SCREEN,acquisition
256,SCREEN,acquisition
257,SCREEN,acquisition
258,SCREEN,acquisition
259,SCREEN,acquisition
260,SCREEN,acquisition
261,SCREEN,acquisition
262,SCREEN,acquisition
263,SCREEN,acquisition
264,SCREEN,acquisition
265,SCREEN,acquisition
266,SCREEN,acquisition
267,SCREEN,acquisition
268,SCREEN,acquisition
269,SCREEN,acquisition
270,SCREEN,acquisition
271,SCREEN,acquisition
272,SCREEN,acquisition
273,SCREEN,acquisition
274,SCREEN,acquisition
275,SCREEN,acquisition
276,SCREEN,acquisition
277,SCREEN,acquisition
278,SCREEN,acquisition
279,SCREEN,acquisition
280,SCREEN,acquisition
281,SCREEN,acquisition
282,SCREEN,acquisition
283,SCREEN,acquisition
284,SCREEN,acquisition
285,SCREEN,acquisition
286,SCREEN,acquisition
287,SCREEN,acquisition
288,SCREEN,acquisition
289,SCREEN,acquisition
290,SCREEN,acquisition
291,SCREEN,acquisition
292,SCREEN,acquisition
293,SCREEN,acquisition
294,SCREEN,acquisition
295,SCREEN,acquisition
296,SCREEN,acquisition
297,SCREEN,acquisition
298,SCREEN,acquisition
299,SCREEN,acquisition
300,SCREEN,acquisition
301,SCREEN,acquisition
302,SCREEN,acquisition
303,SCREEN,acquisition
304,SCREEN,acquisition
305,SCREEN,acquisition
306,SCREEN,acquisition
307,SCREEN,acquisition
308,SCREEN,acquisition
309,SCREEN,acquisition
310,SCREEN,acquisition
311,SCREEN,acquisition
312,SCREEN,acquisition
313,SCREEN,acquisition
314,SCREEN,acquisition
315,SCREEN,acquisition
316,SCREEN,acquisition
317,SCREEN,acquisition
318,SCREEN,acquisition
319,SCREEN,acquisition
320,SCREEN,acquisition
321,SCREEN,acquisition
322,SCREEN,acquisition
323,SCREEN,acquisition
324,SCREEN,acquisition
325,SCREEN,acquisition
326,SCREEN,acquisition
327,SCREEN,acquisition
328,SCREEN,acquisition
329,SCREEN,acquisition
330,SCREEN,acquisition
331,SCREEN,acquisition
332,SCREEN,acquisition
333,SCREEN,acquisition
334,SCREEN,acquisition
335,SCREEN,acquisition
336,SCREEN,acquisition
337,SCREEN,acquisition
338,SCREEN,acquisition
339,SCREEN,acquisition
340,None,acquisition
341,None,acquisition
342,None,acquisition
343,None,acquisition
344,None,acquisition
345,None,acquisition
346,None,acquisition
347,None,acquisition
348,None,acquisition
349,None,acquisition
350,None,acquisition
351,None,acquisition
352,None,acquisition
353,None,acquisition
354,None,acquisition
355,None,acquisition
356,None,acquisition
357,None,acquisition
358,None,acquisition
359,None,acquisition
360,None,acquisition
361,None,acquisition
362,None,acquisition
363,None,acquisition
364,None,acquisition
365,None,acquisition
366,None,acquisition
367,None,acquisition
368,None,acquisition
369,None,acquisition
370,None,acquisition
371,None,acquisition
372,None,acquisition
373,None,acquisition
374,None,acquisition
375,None,acquisition
376,None,acquisition
377,None,acquisition
378,None,acquisition
379,None,acquisition
380,None,acquisition
381,None,acquisition
382,None,acquisition
383,None,acquisition
384,None,acquisition
385,None,acquisition
386,None,acquisition
387,None,acquisition
388,None,acquisition
389,None,acquisition
390,None,acquisition
391,None,acquisition
392,None,acquisition
393,None,acquisition
394,KEYBOARD,acquisition
395,KEYBOARD,acquisition
396,KEYBOARD,acquisition
397,KEYBOARD,acquisition
398,KEYBOARD,acquisition
399,KEYBOARD,acquisition
400,KEYBOARD,acquisition
401,KEYBOARD,acquisition
402,KEYBOARD,acquisition
403,KEYBOARD,acquisition
404,KEYBOARD,acquisition
405,KEYBOARD,acquisition
406,KEYBOARD,acquisition
407,KEYBOARD,acquisition
408,KEYBOARD,acquisition
409,KEYBOARD,acquisition
410,KEYBOARD,acquisition
411,KEYBOARD,acquisition
412,KEYBOARD,acquisition
413,KEYBOARD,acquisition
414,KEYBOARD,acquisition
415,KEYBOARD,acquisition
416,KEYBOARD,acquisition
417,KEYBOARD,acquisition
418,KEYBOARD,acquisition
419,KEYBOARD,acquisition
420,KEYBOARD,acquisition
421,KEYBOARD,acquisition
422,KEYBOARD,acquisition
423,KEYBOARD,acquisition
424,KEYBOARD,acquisition
425,KEYBOARD,acquisition
426,KEYBOARD,acquisition
427,KEYBOARD,acquisition
428,KEYBOARD,acquisition
429,KEYBOARD,acquisition
430,KEYBOARD,acquisition
431,KEYBOARD,acquisition
432,KEYBOARD,acquisition
433,KEYBOARD,acquisition
434,KEYBOARD,acquisition
435,KEYBOARD,acquisition
436,KEYBOARD,acquisition
437,KEYBOARD,acquisition
438,KEYBOARD,acquisition
439,KEYBOARD,acquisition
440,KEYBOARD,acquisition
441,KEYBOARD,acquisition
442,KEYBOARD,acquisition
443,KEYBOARD,acquisition
444,KEYBOARD,acquisition
445,KEYBOARD,acquisition
446,KEYBOARD,acquisition
447,KEYBOARD,acquisition
448,KEYBOARD,acquisition
449,KEYBOARD,acquisition
450,KEYBOARD,acquisition
451,KEYBOARD,acquisition
452,KEYBOARD,acquisition
453,KEYBOARD,acquisition
454,KEYBOARD,acquisition
455,KEYBOARD,acquisition
456,KEYBOARD,acquisition
457,KEYBOARD,acquisition
458,KEYBOARD,acquisition
459,KEYBOARD,acquisition
460,KEYBOARD,acquisition
461,KEYBOARD,acquisition
462,KEYBOARD,acquisition
463,KEYBOARD,acquisition
464,KEYBOARD,acquisition
465,KEYBOARD,acquisition
466,KEYBOARD,acquisition
467,KEYBOARD,acquisition
468,KEYBOARD,acquisition
469,KEYBOARD,acquisition
470,KEYBOARD,acquisition
471,KEYBOARD,acquisition
472,KEYBOARD,acquisition
473,KEYBOARD,acquisition
474,KEYBOARD,acquisition
475,KEYBOARD,acquisition
476,KEYBOARD,acquisition
477,KEYBOARD,acquisition
478,KEYBOARD,acquisition
479,KEYBOARD,acquisition
480,KEYBOARD,acquisition
481,KEYBOARD,acquisition
482,KEYBOARD,acquisition
483,KEYBOARD,acquisition
484,KEYBOARD,acquisition
485,KEYBOARD,acquisition
486,KEYBOARD,acquisition
487,KEYBOARD,acquisition
488,KEYBOARD,acquisition
489,KEYBOARD,acquisition
490,KEYBOARD,acquisition
491,KEYBOARD,acquisition
492,KEYBOARD,acquisition
493,KEYBOARD,acquisition
494,KEYBOARD,acquisition
495,KEYBOARD,acquisition
496,KEYBOARD,acquisition
497,KEYBOARD,acquisition
498,KEYBOARD,acquisition
499,KEYBOARD,acquisition
500,KEYBOARD,acquisition
501,KEYBOARD,acquisition
502,KEYBOARD,acquisition
503,KEYBOARD,acquisition
504,KEYBOARD,acquisition
505,KEYBOARD,acquisition
506,KEYBOARD,acquisition
507,KEYBOARD,acquisition
508,KEYBOARD,acquisition
509,KEYBOARD,acquisition
510,KEYBOARD,acquisition
511,KEYBOARD,acquisition
512,KEYBOARD,acquisition
513,KEYBOARD,acquisition
514,KEYBOARD,acquisition
515,KEYBOARD,acquisition
516,KEYBOARD,acquisition
517,KEYBOARD,acquisition
518,KEYBOARD,acquisition
519,KEYBOARD,acquisition
520,KEYBOARD,acquisition
521,KEYBOARD,acquisition
522,KEYBOARD,acquisition
523,KEYBOARD,acquisition
524,KEYBOARD,acquisition
525,KEYBOARD,acquisition
526,KEYBOARD,acquisition
527,KEYBOARD,acquisition
528,KEYBOARD,acquisition
529,KEYBOARD,acquisition
530,KEYBOARD,acquisition
531,KEYBOARD,acquisition
532,KEYBOARD,acquisition
533,KEYBOARD,acquisition
534,KEYBOARD,acquisition
535,KEYBOARD,acquisition
536,KEYBOARD,acquisition
537,KEYBOARD,acquisition
538,KEYBOARD,acquisition
539,KEYBOARD,acquisition
540,KEYBOARD,acquisition
541,KEYBOARD,acquisition
542,KEYBOARD,acquisition
543,KEYBOARD,acquisition
544,KEYBOARD,acquisition
545,KEYBOARD,acquisition
546,KEYBOARD,acquisition
547,KEYBOARD,acquisition
548,KEYBOARD,acquisition
549,KEYBOARD,acquisition
550,KEYBOARD,acquisition
551,KEYBOARD,acquisition
552,KEYBOARD,acquisition
553,KEYBOARD,acquisition
554,None,acquisition
555,None,acquisition
556,None,acquisition
557,None,acquisition
558,None,acquisition
559,None,acquisition
560,None,acquisition
561,None,acquisition
562,None,acquisition
563,None,acquisition
564,None,acquisition
565,None,acquisition
566,None,acquisition
567,None,acquisition
568,None,acquisition
569,None,acquisition
570,None,acquisition
571,None,acquisition
572,None,acquisition
573,None,acquisition
574,None,acquisition
575,None,acquisition
576,None,acquisition
577,None,acquisition
578,None,acquisition
579,None,acquisition
580,None,acquisition
581,None,acquisition
582,None,acquisition
583,None,acquisition
584,None,acquisition
585,None,acquisition
586,None,acquisition
587,None,acquisition
588,None,acquisition
589,None,acquisition
590,None,acquisition
591,None,acquisition
592,AIR,acquisition
593,AIR,acquisition
594,AIR,acquisition
595,AIR,acquisition
596,AIR,acquisition
597,AIR,acquisition
598,AIR,acquisition
599,AIR,acquisition
600,AIR,acquisition
601,AIR,acquisition
602,AIR,acquisition
603,AIR,acquisition
604,AIR,acquisition
605,AIR,acquisition
606,AIR,acquisition
607,AIR,acquisition
608,AIR,acquisition
609,AIR,acquisition
610,AIR,acquisition
611,AIR,acquisition
612,AIR,acquisition
613,AIR,acquisition
614,AIR,acquisition
615,AIR,acquisition
616,AIR,acquisition
617,AIR,acquisition
618,AIR,acquisition
619,AIR,acquisition
620,AIR,acquisition
621,AIR,acquisition
622,AIR,acquisition
623,AIR,acquisition
624,AIR,acquisition
625,AIR,acquisition
626,AIR,acquisition
627,AIR,acquisition
628,AIR,acquisition
629,AIR,acquisition
630,AIR,acquisition
631,AIR,acquisition
632,AIR,acquisition
633,AIR,acquisition
634,AIR,acquisition
635,AIR,acquisition
636,AIR,acquisition
637,AIR,acquisition
638,AIR,acquisition
639,AIR,acquisition
640,AIR,acquisition
641,AIR,acquisition
642,AIR,acquisition
643,AIR,acquisition
644,AIR,acquisition
645,AIR,acquisition
646,AIR,acquisition
647,AIR,acquisition
648,AIR,acquisition
649,AIR,acquisition
650,AIR,acquisition
651,AIR,acquisition
652,AIR,acquisition
653,AIR,acquisition
654,AIR,acquisition
655,AIR,acquisition
656,AIR,acquisition
657,AIR,acquisition
658,AIR,acquisition
659,AIR,acquisition
660,AIR,acquisition
661,AIR,acquisition
662,AIR,acquisition
663,AIR,acquisition
664,AIR,acquisition
665,AIR,acquisition
666,AIR,acquisition
667,AIR,acquisition
668,AIR,acquisition
669,AIR,acquisition
670,AIR,acquisition
671,AIR,acquisition
672,AIR,acquisition
673,AIR,acquisition
674,AIR,acquisition
675,AIR,acquisition
676,AIR,acquisition
677,AIR,acquisition
678,AIR,acquisition
679,AIR,acquisition
680,AIR,acquisition
681,AIR,acquisition
682,AIR,acquisition
683,AIR,acquisition
684,AIR,acquisition
685,AIR,acquisition
686,AIR,acquisition
687,AIR,acquisition
688,AIR,acquisition
689,AIR,acquisition
690,AIR,acquisition
691,AIR,acquisition
692,AIR,acquisition
693,AIR,acquisition
694,AIR,acquisition
695,AIR,acquisition
696,AIR,acquisition
697,AIR,acquisition
698,AIR,acquisition
699,AIR,acquisition
700,AIR,acquisition
701,AIR,acquisition
702,AIR,acquisition
703,AIR,acquisition
704,AIR,acquisition
705,AIR,acquisition
706,AIR,acquisition
707,AIR,acquisition
708,AIR,acquisition
709,AIR,acquisition
710,AIR,acquisition
711,AIR,acquisition
712,AIR,acquisition
713,AIR,acquisition
714,AIR,acquisition
715,AIR,acquisition
716,AIR,acquisition
717,AIR,acquisition
718,AIR,acquisition
719,AIR,acquisition
720,AIR,acquisition
721,AIR,acquisition
722,AIR,acquisition
723,AIR,acquisition
724,AIR,acquisition
725,AIR,acquisition
726,AIR,acquisition
727,AIR,acquisition
728,AIR,acquisition
729,AIR,acquisition
730,AIR,acquisition
731,AIR,acquisition
732,AIR,acquisition
733,AIR,acquisition
734,AIR,acquisition
735,AIR,acquisition
736,AIR,acquisition
737,AIR,acquisition
738,AIR,acquisition
739,AIR,acquisition
740,AIR,acquisition
741,AIR,acquisition
742,AIR,acquisition
743,AIR,acquisition
744,AIR,acquisition
745,AIR,acquisition
746,AIR,acquisition
747,AIR,acquisition
748,AIR,acquisition
749,AIR,acquisition
750,AIR,acquisition
751,AIR,acquisition
752,AIR,acquisition
753,AIR,acquisition
754,AIR,acquisition
755,AIR,acquisition
756,AIR,acquisition
757,AIR,acquisition
758,AIR,acquisition
759,AIR,acquisition
760,AIR,acquisition
761,AIR,acquisition
762,AIR,acquisition
763,AIR,acquisition
764,AIR,acquisition
765,AIR,acquisition
766,AIR,acquisition
767,AIR,acquisition
768,AIR,acquisition
769,AIR,acquisition
770,AIR,acquisition
771,AIR,acquisition
772,AIR,acquisition
773,AIR,acquisition
774,AIR,acquisition
775,AIR,acquisition
776,AIR,acquisition
777,None,acquisition
778,None,acquisition
779,None,acquisition
780,None,acquisition
781,None,acquisition
782,None,acquisition
783,None,acquisition
784,None,acquisition
785,None,acquisition
786,None,acquisition
787,None,acquisition
788,None,acquisition
789,None,acquisition
790,None,acquisition
791,None,acquisition
792,None,acquisition
793,None,acquisition
794,None,acquisition
795,None,acquisition
796,None,acquisition
797,None,acquisition
798,None,acquisition
799,None,acquisition
800,None,acquisition
801,None,acquisition
802,None,acquisition
803,None,acquisition
804,None,acquisition
