frame,class,class_method
161,KEYBOARD,acquisition
162,KEYBOARD,acquisition
163,KEYBOARD,acquisition
164,KEYBOARD,acquisition
165,KEYBOARD,acquisition
166,KEYBOARD,acquisition
167,KEYBOARD,acquisition
168,KEYBOARD,acquisition
169,KEYBOARD,acquisition
170,KEYBOARD,acquisition
171,KEYBOARD,acquisition
172,KEYBOARD,acquisition
173,KEYBOARD,acquisition
174,KEYBOARD,acquisition
175,KEYBOARD,acquisition
176,KEYBOARD,acquisition
177,KEYBOARD,acquisition
178,KEYBOARD,acquisition
179,KEYBOARD,acquisition
180,KEYBOARD,acquisition
181,KEYBOARD,acquisition
182,KEYBOARD,acquisition
183,KEYBOARD,acquisition
184,KEYBOARD,acquisition
185,KEYBOARD,acquisition
186,KEYBOARD,acquisition
187,KEYBOARD,acquisition
188,KEYBOARD,acquisition
189,KEYBOARD,acquisition
190,KEYBOARD,acquisition
191,KEYBOARD,acquisition
192,KEYBOARD,acquisition
193,KEYBOARD,acquisition
194,KEYBOARD,acquisition
195,KEYBOARD,acquisition
196,KEYBOARD,acquisition
197,KEYBOARD,acquisition
198,KEYBOARD,acquisition
199,KEYBOARD,acquisition
200,KEYBOARD,acquisition
201,KEYBOARD,acquisition
202,KEYBOARD,acquisition
203,KEYBOARD,acquisition
204,KEYBOARD,acquisition
205,KEYBOARD,acquisition
206,KEYBOARD,acquisition
207,KEYBOARD,acquisition
208,KEYBOARD,acquisition
209,KEYBOARD,acquisition
210,KEYBOARD,acquisition
211,KEYBOARD,acquisition
212,KEYBOARD,acquisition
213,KEYBOARD,acquisition
214,KEYBOARD,acquisition
215,KEYBOARD,acquisition
216,KEYBOARD,acquisition
217,KEYBOARD,acquisition
218,KEYBOARD,acquisition
219,KEYBOARD,acquisition
220,KEYBOARD,acquisition
221,KEYBOARD,acquisition
222,KEYBOARD,acquisition
223,KEYBOARD,acquisition
224,KEYBOARD,acquisition
225,KEYBOARD,acquisition
226,KEYBOARD,acquisition
227,KEYBOARD,acquisition
228,KEYBOARD,acquisition
229,KEYBOARD,acquisition
230,KEYBOARD,acquisition
231,KEYBOARD,acquisition
232,KEYBOARD,acquisition
233,KEYBOARD,acquisition
234,KEYBOARD,acquisition
235,KEYBOARD,acquisition
236,KEYBOARD,acquisition
237,KEYBOARD,acquisition
238,KEYBOARD,acquisition
239,KEYBOARD,acquisition
240,KEYBOARD,acquisition
241,KEYBOARD,acquisition
242,KEYBOARD,acquisition
243,KEYBOARD,acquisition
244,KEYBOARD,acquisition
245,KEYBOARD,acquisition
246,KEYBOARD,acquisition
247,KEYBOARD,acquisition
248,KEYBOARD,acquisition
249,KEYBOARD,acquisition
250,KEYBOARD,acquisition
251,KEYBOARD,acquisition
252,KEYBOARD,acquisition
253,KEYBOARD,acquisition
254,KEYBOARD,acquisition
255,KEYBOARD,acquisition
256,KEYBOARD,acquisition
257,KEYBOARD,acquisition
258,KEYBOARD,acquisition
259,KEYBOARD,acquisition
260,KEYBOARD,acquisition
261,KEYBOARD,acquisition
262,KEYBOARD,acquisition
263,KEYBOARD,acquisition
264,KEYBOARD,acquisition
265,KEYBOARD,acquisition
266,KEYBOARD,acquisition
267,KEYBOARD,acquisition
268,KEYBOARD,acquisition
269,KEYBOARD,acquisition
270,KEYBOARD,acquisition
271,KEYBOARD,acquisition
272,KEYBOARD,acquisition
273,KEYBOARD,acquisition
274,KEYBOARD,acquisition
275,KEYBOARD,acquisition
276,KEYBOARD,acquisition
277,KEYBOARD,acquisition
278,KEYBOARD,acquisition
279,KEYBOARD,acquisition
280,KEYBOARD,acquisition
281,KEYBOARD,acquisition
282,KEYBOARD,acquisition
283,KEYBOARD,acquisition
284,KEYBOARD,acquisition
285,KEYBOARD,acquisition
286,KEYBOARD,acquisition
287,KEYBOARD,acquisition
288,KEYBOARD,acquisition
289,KEYBOARD,acquisition
290,KEYBOARD,acquisition
291,KEYBOARD,acquisition
292,KEYBOARD,acquisition
293,KEYBOARD,acquisition
294,KEYBOARD,acquisition
295,KEYBOARD,acquisition
296,KEYBOARD,acquisition
297,KEYBOARD,acquisition
298,KEYBOARD,acquisition
299,KEYBOARD,acquisition
300,KEYBOARD,acquisition
301,KEYBOARD,acquisition
302,KEYBOARD,acquisition
303,KEYBOARD,acquisition
304,KEYBOARD,acquisition
305,KEYBOARD,acquisition
306,KEYBOARD,acquisition
307,KEYBOARD,acquisition
308,KEYBOARD,acquisition
309,KEYBOARD,acquisition
310,KEYBOARD,acquisition
311,KEYBOARD,acquisition
312,KEYBOARD,acquisition
313,KEYBOARD,acquisition
314,KEYBOARD,acquisition
315,KEYBOARD,acquisition
316,KEYBOARD,acquisition
317,KEYBOARD,acquisition
318,KEYBOARD,acquisition
319,KEYBOARD,acquisition
320,KEYBOARD,acquisition
321,KEYBOARD,acquisition
322,KEYBOARD,acquisition
323,KEYBOARD,acquisition
324,KEYBOARD,acquisition
325,KEYBOARD,acquisition
326,KEYBOARD,acquisition
327,KEYBOARD,acquisition
328,KEYBOARD,acquisition
329,KEYBOARD,acquisition
330,KEYBOARD,acquisition
331,KEYBOARD,acquisition
332,KEYBOARD,acquisition
333,KEYBOARD,acquisition
334,KEYBOARD,acquisition
335,KEYBOARD,acquisition
336,KEYBOARD,acquisition
337,KEYBOARD,acquisition
338,KEYBOARD,acquisition
339,KEYBOARD,acquisition
340,KEYBOARD,acquisition
341,KEYBOARD,acquisition
342,KEYBOARD,acquisition
343,KEYBOARD,acquisition
344,KEYBOARD,acquisition
345,KEYBOARD,acquisition
346,KEYBOARD,acquisition
347,KEYBOARD,acquisition
348,KEYBOARD,acquisition
349,KEYBOARD,acquisition
350,KEYBOARD,acquisition
351,KEYBOARD,acquisition
352,KEYBOARD,acquisition
353,KEYBOARD,acquisition
354,KEYBOARD,acquisition
355,KEYBOARD,acquisition
356,KEYBOARD,acquisition
357,KEYBOARD,acquisition
358,KEYBOARD,acquisition
359,KEYBOARD,acquisition
360,KEYBOARD,acquisition
361,KEYBOARD,acquisition
362,KEYBOARD,acquisition
363,KEYBOARD,acquisition
364,KEYBOARD,acquisition
365,KEYBOARD,acquisition
366,KEYBOARD,acquisition
367,KEYBOARD,acquisition
368,KEYBOARD,acquisition
369,KEYBOARD,acquisition
370,KEYBOARD,acquisition
371,KEYBOARD,acquisition
372,KEYBOARD,acquisition
373,KEYBOARD,acquisition
374,KEYBOARD,acquisition
375,KEYBOARD,acquisition
376,KEYBOARD,acquisition
377,KEYBOARD,acquisition
378,KEYBOARD,acquisition
379,KEYBOARD,acquisition
380,KEYBOARD,acquisition
381,KEYBOARD,acquisition
382,KEYBOARD,acquisition
383,KEYBOARD,acquisition
384,KEYBOARD,acquisition
385,KEYBOARD,acquisition
386,KEYBOARD,acquisition
387,KEYBOARD,acquisition
388,KEYBOARD,acquisition
389,KEYBOARD,acquisition
390,KEYBOARD,acquisition
391,KEYBOARD,acquisition
392,KEYBOARD,acquisition
393,KEYBOARD,acquisition
394,KEYBOARD,acquisition
395,KEYBOARD,acquisition
396,KEYBOARD,acquisition
397,KEYBOARD,acquisition
398,KEYBOARD,acquisition
399,KEYBOARD,acquisition
400,KEYBOARD,acquisition
401,KEYBOARD,acquisition
402,KEYBOARD,acquisition
403,KEYBOARD,acquisition
404,KEYBOARD,acquisition
405,KEYBOARD,acquisition
406,KEYBOARD,acquisition
407,KEYBOARD,acquisition
408,KEYBOARD,acquisition
409,None,acquisition
410,None,acquisition
411,None,acquisition
412,None,acquisition
413,None,acquisition
414,None,acquisition
415,None,acquisition
416,None,acquisition
417,None,acquisition
418,None,acquisition
419,None,acquisition
420,None,acquisition
421,None,acquisition
422,None,acquisition
423,None,acquisition
424,None,acquisition
425,None,acquisition
426,None,acquisition
427,None,acquisition
428,None,acquisition
429,None,acquisition
430,None,acquisition
431,None,acquisition
432,None,acquisition
433,None,acquisition
434,None,acquisition
435,None,acquisition
436,None,acquisition
437,None,acquisition
438,None,acquisition
439,None,acquisition
440,None,acquisition
441,None,acquisition
442,None,acquisition
443,None,acquisition
444,None,acquisition
445,None,acquisition
446,None,acquisition
447,AIR,acquisition
448,AIR,acquisition
449,AIR,acquisition
450,AIR,acquisition
451,AIR,acquisition
452,AIR,acquisition
453,AIR,acquisition
454,AIR,acquisition
455,AIR,acquisition
456,AIR,acquisition
457,AIR,acquisition
458,AIR,acquisition
459,AIR,acquisition
460,AIR,acquisition
461,AIR,acquisition
462,AIR,acquisition
463,AIR,acquisition
464,AIR,acquisition
465,AIR,acquisition
466,AIR,acquisition
467,AIR,acquisition
468,AIR,acquisition
469,AIR,acquisition
470,AIR,acquisition
471,AIR,acquisition
472,AIR,acquisition
473,AIR,acquisition
474,AIR,acquisition
475,AIR,acquisition
476,AIR,acquisition
477,AIR,acquisition
478,AIR,acquisition
479,AIR,acquisition
480,AIR,acquisition
481,AIR,acquisition
482,AIR,acquisition
483,AIR,acquisition
484,AIR,acquisition
485,AIR,acquisition
486,AIR,acquisition
487,AIR,acquisition
488,AIR,acquisition
489,AIR,acquisition
490,AIR,acquisition
491,AIR,acquisition
492,AIR,acquisition
493,AIR,acquisition
494,AIR,acquisition
495,AIR,acquisition
496,AIR,acquisition
497,AIR,acquisition
498,AIR,acquisition
499,None,acquisition
500,None,acquisition
501,None,acquisition
502,None,acquisition
503,None,acquisition
504,None,acquisition
505,None,acquisition
506,None,acquisition
507,None,acquisition
508,None,acquisition
509,None,acquisition
510,None,acquisition
511,None,acquisition
512,None,acquisition
513,None,acquisition
514,None,acquisition
515,None,acquisition
516,None,acquisition
517,None,acquisition
